PTM Combination,Percentage_Abundance_heart_3mo_1,Percentage_Abundance_heart_3mo_2,Percentage_Abundance_heart_3mo_3,Percentage_Abundance_heart_3mo_4,Percentage_Abundance_heart_5mo_1,Percentage_Abundance_heart_5mo_2,Percentage_Abundance_heart_5mo_3,Percentage_Abundance_heart_10mo_1,Percentage_Abundance_heart_10mo_2,Percentage_Abundance_heart_10mo_3,Percentage_Abundance_heart_10mo_4,Percentage_Abundance_heart_18mo_1,Percentage_Abundance_heart_18mo_2,Percentage_Abundance_heart_24mo_1,Percentage_Abundance_heart_24mo_2
K14unR26me2,0.0133115038415177,0.0398816668649098,0.0009416799545651,0.000678706620837,0.0350230743640301,0.0068215067170493,0.0194569887596265,0.090746181866269,0.0740148186844068,0.1059381335712023,0.0722567629044352,0.0518837384773044,0.0693381623236851,0.0668647937972436,0.0941044627802901
K14unR26un,0.6313511162081564,0.5849669735429176,0.6700123997480864,0.633941475036606,0.7822737006736771,0.6816071987506361,0.6605192004160255,0.5563836121164099,0.6305823910187096,0.5521971413251107,0.5891988780822323,0.7896678651265002,0.6022459120779804,0.4807066942910571,0.6187103643657352
K18acK23ac,0.0728663091574326,0.0154577064643681,0.0686371924414095,0.0249824384149857,0.0036155017057799,0.021858758564074,0.0466230791013314,0.015161539566928,0.0168943498959782,0.0076227983362749,0.0110251925700224,0.0088879668730275,0.0478818688887942,0.029212260864508,0.0146965692959855
K18acK23me1,0.0043178152563521,0.0047568510087837,0.0038667011619481,0.0134031928292752,0.0034888776078328,0.002607288469733,0.0,0.0154799730203706,0.0018752513567926,0.0026640780887666,0.0036316032956527,0.0011393064087453,0.0171130392529622,0.0216274135397653,0.0022263286716696
K18acK23me2,0.0,0.0048049565880096,0.0097267417110827,0.0,0.0,0.0009526436090436,0.0056325164396548,0.0049031145935515,0.0016538437831645,0.0,0.0068393462002913,0.0005292675064873,0.0027328403777864,0.0046851944213831,0.0013178289714109
K18acK23me3,0.0035919154520014,0.0,0.0032380555793197,0.0,0.0,0.0,0.0024635903199714,0.0,0.0,0.0026604828416832,0.0024879158231441,0.0,0.0023118854580644,0.0,0.0006454772017758
K18acK23un,0.1007953160611171,0.1425122842209406,0.0937291082797946,0.1174677184275461,0.1140627955761371,0.1172893853468263,0.0715580665510016,0.1047638962990012,0.0527705300904966,0.0634195431477421,0.0974313989190737,0.1023684918239561,0.0490670920504465,0.1042013331460919,0.0376248477494775
K18acK27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006454772017758
K18acK27me1,0.0213440075443942,0.0153188263161238,0.0158172547184492,0.0109860087586058,0.0129952776885652,0.008720530179053,0.0013010438259032,0.02288390575465,0.003045611302771,0.0055638553939798,0.0067662545615324,0.0041657781593877,0.0359509966835479,0.0165856506522663,0.0044473288653054
K18acK27me2,0.1224299698782593,0.1198698777030963,0.1116393745084672,0.1006697636951342,0.0527063214970494,0.0942060624684387,0.0870618942006129,0.0659357537182929,0.0499263337700854,0.0403753373175794,0.0851193801580127,0.0073400238534324,0.0363678557392733,0.0708178263684395,0.0404370884360177
K18acK27me3,0.015224328572509,0.0209279039048217,0.02694064303465,0.03106021456195,0.0412988332548645,0.0272121513920367,0.0293047887762589,0.0343723052949294,0.0191089626737827,0.0275038669149652,0.0260463576996347,0.0180035582386975,0.0286263131489817,0.0322696275804827,0.0075179601053713
K18acK27un,0.0225730499317407,0.0114151903580601,0.0248005269119883,0.0131373626561171,0.0141667424492706,0.0125693319501485,0.0086095256091842,0.017116558711979,0.0011130673797927,0.0029238427879424,0.0034834643890045,0.0834156723606986,0.0181615604562507,0.0400530973705599,0.0034631972818491
K18acK36me1,0.0245090213691822,0.0034667318618077,0.0192542422496417,0.0025692820742126,0.0029601260715564,0.0092338818357151,0.0102044046744404,0.0138981497697997,0.0042029113753325,0.002003880599577,0.0067821218251607,0.0011349652750964,0.0053086792956467,0.0071056254592697,0.0028550542529608
K18acK36me2,0.1223674499082592,0.1246267287118801,0.1039933785551349,0.1036181985124699,0.0791158875255688,0.0947129661408973,0.0784500174720962,0.0772399891976006,0.0486493466706774,0.0347059565632609,0.0746284965787706,0.0106632274364197,0.0734084721248461,0.0934138128479482,0.0410458351269051
K18acK36me3,0.0018969561126514,0.0100753181805151,0.0043187817530955,0.0125880895248302,0.0,0.0105964330119842,0.006060420158147,0.0022752273072303,0.0,0.0,0.0018854487125482,0.0014261720282517,0.0046298248029139,0.0165320006738679,0.0024306102140539
K18acK36un,0.0327979285368104,0.0293630195278992,0.0516313966156824,0.0370777795602944,0.0390911612926246,0.0281647950010803,0.0315624101072755,0.0468951572052206,0.020341717080422,0.0396570652516289,0.0381193896917049,0.0997006678724485,0.0357597498046468,0.0426747629906626,0.0101795522963995
K18acR26me1,0.0025177412346166,0.0,0.0094363835201883,0.0,0.0,0.0028306650653558,0.0013010438259032,0.0011073675461345,0.0021781183651722,0.0081692758929451,0.0017221092340206,0.0010987453115206,0.0110808905167555,0.0050823232579679,0.0
K18acR26me2,0.0059216195249388,0.0021268596842626,0.0,0.0,0.0141667424492706,0.0,0.0,0.0178540769572526,0.0,0.0167064654040871,0.0002584763911228,0.0012867734033034,0.0022152230677461,0.0148502617783721,0.0023446812502116
K18acR26un,0.1731319951673479,0.1654049385978395,0.1697614156533664,0.155853349671807,0.1070004324404792,0.1398774109243211,0.124976208586056,0.1213470789764642,0.0710158567612597,0.0514911611174346,0.119434871183041,0.1105395138973922,0.105810612443552,0.1397936169354084,0.0541663706401078
K18me1K23ac,0.0078109396107201,0.0029209312317565,0.0041750972241261,0.0064417737030196,0.0,0.0075269161889169,0.0134045514717705,0.0002588539458316,0.0145266070509887,0.0080002021111873,0.019089940428203,0.0,0.0004420536142603,0.0019152040976799,0.0058142169830551
K18me1K23me1,0.0052545409900729,0.0,0.0,0.0,0.0,0.0007267799337994,0.0049533710157617,0.0049134586101921,0.0011411400048944,0.0056671782606097,0.001043550371795,0.0027134716295732,0.0089222503116349,0.0,0.0054795328399092
K18me1K23me2,0.0,0.0,0.0020697168878796,0.0027193320795032,0.0068031674442537,0.0009375369031953,0.000482854298237,0.0118717366275442,0.0002209437650394,0.0034282786264666,0.0013095381566244,0.000395876308912,0.0055143715875708,0.0142082469841259,0.0
K18me1K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0031087812065298,0.0038156237852752,0.0,0.0009327236960306,0.0,0.0,0.0,0.0020792885731336,0.0004030372556968
K18me1K23un,0.0,0.0006467893973985,0.0,0.0,0.0,0.0017328496976724,0.0006277488617438,0.0072027314694294,0.0014779870951362,0.006972091003801,0.0007643620903337,0.0033902499804537,0.0113895588234997,0.003134453187506,0.0067412328542576
K18me1K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0006277488617438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K27me1,0.0052545409900729,0.0,0.0,0.0026139284361144,0.0,0.0,0.0049533710157617,0.0031611112029452,0.0011411400048944,0.0080002021111873,0.0,7.222067797720537e-05,0.0031238855004215,0.0019152040976799,0.0023232048136936
K18me1K27me2,0.0078109396107201,0.0006467893973985,0.0039825558323652,0.0027193320795032,0.0068031674442537,0.0022677560443863,0.009605908111367,0.021085669450052,0.0078090231519817,0.0135937911702349,0.0052103515805604,0.0022986083421766,0.0142074333338191,0.0147594181579301,0.0062472748143389
K18me1K27me3,0.0,0.0012813876548563,0.0,0.0038278452669053,0.0,0.000713331281032,0.0073902788651704,0.0,0.0048156025209216,0.0034064804166729,0.0061348530290261,0.0,0.0007771552286501,0.0020792885731336,0.0017830666308184
K18me1K27un,0.0,0.0016395435769002,0.0022622582796406,0.0,0.0,0.0079429953981657,0.0,0.0038156237852752,0.0036009122382609,0.0,0.0108621864373696,0.0041287688987851,0.0081597602740751,0.0025832820137018,0.0080844736740678
K18me1K36me1,0.0,0.0,0.0020697168878796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K36me2,0.013065480600793,0.0022863329742987,0.0022622582796406,0.0053332605156176,0.0068031674442537,0.0084779017448796,0.0101673882142541,0.0280624044382725,0.0108646429558762,0.0215939932814223,0.0119730948988813,0.0025587694122669,0.0205634350432926,0.0161234510818058,0.0099077070456176
K18me1K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001190523015835,0.000865985527814,0.0025832820137018,0.0028052173113543
K18me1K36un,0.0,0.0012813876548563,0.0019128389444856,0.0038278452669053,0.0,0.0024461809787043,0.0124099186397888,0.0,0.0065020349601824,0.0034064804166729,0.0102342961480748,0.0038217762050885,0.0048388137658591,0.0026304597469377,0.0057250955759468
K18me1R26me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134386194177,0.0,0.0,0.0
K18me1R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1R26un,0.013065480600793,0.003567720629155,0.0062448141120057,0.0091611057825229,0.0068031674442537,0.010924082723584,0.0225773068540429,0.0280624044382725,0.0173666779160586,0.0250004736980952,0.0222073910469561,0.0061861592995212,0.0262682343369658,0.0213371928424453,0.0184380199329187
K18me2K23ac,0.0,0.0193816060739553,0.0,0.0040658226638313,0.0,0.0200277152783879,0.0093478317567437,0.0009833914643405,0.0056334679395363,0.0,0.0240236371559488,0.0001204554962983,0.0,0.0,0.0064089401413403
K18me2K23me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073765008077967,0.0,0.0120821031353305,0.0,0.0,0.0068197933726522,0.0010996431601638,0.0002838604463476
K18me2K23me2,0.0,0.0019126910096273,0.0,0.0030767760411511,0.0,0.0029149494303021,0.0038041657569748,0.0130181477659002,0.0003798836450716,0.014444763482136,0.0010447726400017,0.0,0.0099640183342859,0.0050276574563376,0.0044131058734918
K18me2K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K23un,0.0036615941971921,0.0017645851338603,0.0,0.0,0.0,0.0,0.0001329749352635,0.0055647767167948,0.0012039250412087,0.0044308991081357,0.0001758288372938,0.0018599784442981,0.0005130219504344,0.0005754493490437,0.0002904310750337
K18me2K27ac,0.0,0.0,0.0,0.0,0.0,0.0034837537511148,0.0,0.0,0.0,0.0,0.0067011854468213,0.0,0.0,0.0,0.0
K18me2K27me1,0.001992525761449,0.0131280455197395,0.0,0.0040658226638313,0.0,0.007381283859977,0.0093478317567437,0.0092195611845032,0.0056334679395363,0.0022014896307082,0.0173224517091275,0.0,0.0065724431469102,0.000735847837342,0.0063187507168484
K18me2K27me2,0.0,0.0,0.0,0.0,0.0,0.0029149494303021,0.0038041657569748,0.0073765008077967,0.0,0.0205601816020839,0.0010447726400017,0.0001204554962983,0.0102113685600279,0.0027175593331827,0.001299161884967
K18me2K27me3,0.0,0.0081662515638431,0.0,0.0,0.0,0.0,0.0,0.0103467547625323,0.0003798836450716,0.0078884255554696,0.0,8.015749808277561e-05,0.0003831930516564,0.0032493427950204,0.0025567291363964
K18me2K27un,0.0016690684357431,0.0017645851338603,0.0,0.0030767760411511,0.0,0.0091626776672961,0.0001329749352635,0.0,0.0012039250412087,0.0003076689373405,0.0001758288372938,0.0017798209462153,0.000129828898778,0.0,0.0012216957980016
K18me2K36me1,0.0,0.0044906228716987,0.0,0.0040658226638313,0.0,0.0080703891432157,0.0043076880344593,0.0,0.00501186678685,0.0022014896307082,0.0166808720159182,0.0,0.0,0.0,0.0051888928049524
K18me2K36me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100478938111646,0.0,0.0109284498865471,0.0,0.0,0.0133922365195624,0.0018354909975058,0.0002838604463476
K18me2K36me3,0.0,0.0,0.0,0.0030767760411511,0.0,0.0033511095046419,0.0,0.0,0.0012039250412087,0.0,0.0001758288372938,0.000253495895195,0.0,0.0,0.0012216957980016
K18me2K36un,0.0036615941971921,0.0185682593457442,0.0,0.0,0.0,0.0115211660608324,0.0089772844145227,0.0168949229436676,0.0010014847977579,0.0178278262083469,0.0083875377800323,0.0017269380454014,0.0039045971378101,0.0048672589680393,0.0047018884869117
K18me2R26me1,0.0,0.0,0.0,0.0,0.0,0.0007200556074157,0.0038041657569748,0.004912850138625,0.0,0.0084780784667534,0.0010447726400017,0.0,0.0033915751873757,0.0016179161730189,0.0010153014386194
K18me2R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2R26un,0.0036615941971921,0.0230588822174429,0.0,0.0071425987049824,0.0,0.0222226091012743,0.0094808066920072,0.0220299666162072,0.0072172766258166,0.0224796872588488,0.0241994659932426,0.0019804339405964,0.0139052584699968,0.0050848337925262,0.0103810360975939
K18unK23ac,0.2261163573001958,0.2372048220241831,0.1179718011381373,0.1428687676853176,0.3666772954167058,0.2753172270057046,0.1244629537680804,0.1383685133001224,0.0704033364925197,0.0914997508428986,0.0904333134133238,0.1087979300071559,0.1047057081758825,0.0509795242397688,0.0282294059547993
K18unK23me1,0.0,0.0,0.0067146233537864,0.0,0.0,0.0,0.0014296445856647,0.0093050514396792,0.0036722899389541,0.0104915787814992,0.0045741054213438,0.0015161518893379,0.002271306434762,0.0060509687565133,0.0085241021340377
K18unK23me2,0.002988430703414,0.0081664163089774,0.0023725469783473,0.0131566138396893,0.0,0.0120139762821032,0.0091486974170108,0.0232459463370668,0.0217022141367632,0.0716168360562466,0.050778443731227,0.0039334178845843,0.006583252231896,0.0183177163330165,0.0327025297616971
K18unK23me3,0.1153298966439894,0.055338384858472,0.1150678069349942,0.0688793694896044,0.0445663105459837,0.081113706885323,0.09789552402103,0.0539483567870383,0.0285878920326833,0.0733972931028417,0.0340076349983563,0.004892545321983,0.0272326204998189,0.0376153828259724,0.0133650302318568
K18unK23un,0.4572668846275069,0.5051319756796632,0.5724306083091697,0.6029381948260725,0.4607860517033039,0.4549802664049139,0.6049236484932241,0.5798183874631305,0.7778563377307651,0.6206693993783431,0.6513394159473573,0.7594548904251788,0.6965353186352385,0.6992702630649821,0.8308335225581491
K18unK27ac,0.0033735728086809,0.0071593293027887,0.0040902676923172,0.0039122227949032,0.0106224188349124,0.0080182525852269,0.008053950643225,0.0070191251740608,0.0032995587105386,0.0074900009214843,0.0066730732780677,0.0168902986318453,0.0117612035366683,0.0144103522719689,0.0071370493837305
K18unK27me1,0.0692613885971681,0.0322154167837729,0.2201275844404289,0.1545551918462359,0.0488235662027233,0.0366094435702815,0.0363887113247017,0.0452226209851897,0.037396764446874,0.0865225037365459,0.0243727614018894,0.0256864878005584,0.0390780190163964,0.0340412813437511,0.0801576765142504
K18unK27me2,0.383455378519044,0.3536397636763986,0.2811682562325989,0.3887117066993426,0.3863013446328068,0.3544966307440247,0.3998623556323864,0.3882140375810278,0.4428357745328785,0.4328595218742427,0.3731023480505594,0.3872899850529046,0.4543420653823746,0.3856482926543754,0.3657079585404912
K18unK27me3,0.2372539797420972,0.3183136292661161,0.1953376741041098,0.1857508473592766,0.35791490783876,0.3409738261582924,0.3534724200853164,0.2909232369510982,0.3562992468602894,0.2583742454637119,0.3637904199373534,0.317767957461099,0.2457782331401737,0.2825720998315651,0.3536659348425801
K18unK27un,0.1083572496081157,0.0945134598422194,0.1138336042449805,0.0949129771409255,0.0683674201567909,0.0833270235202192,0.0400830305993802,0.073307234635661,0.0623907257811047,0.0824285861658446,0.0631943108437384,0.1309602065818318,0.0863686849019845,0.0955618291185924,0.1069859713594876
K18unK36me1,0.1605925652301624,0.0489655488269975,0.1531510099661812,0.1044130949008253,0.0756145393626355,0.0951996047201449,0.0946156578751747,0.0481766490314698,0.1199674845768379,0.0569028177182192,0.1023188494624912,0.0357178829668071,0.0811218631425975,0.0481524156269187,0.195955116337275
K18unK36me2,0.278703168784112,0.2939557316644423,0.2058547837980741,0.3509950882175238,0.3600122633520306,0.2751353017371048,0.3234506492670702,0.3266142522497967,0.3396266462916351,0.3155833069762841,0.2835322004447841,0.3467991791135505,0.3944429515075651,0.3258534544092058,0.2891061762516566
K18unK36me3,0.0753055424907902,0.0644158417603212,0.0551347635131997,0.0680259003512313,0.0408088363667477,0.0774087872760266,0.0240196365486635,0.023600330318931,0.0401420718939923,0.0663655080416115,0.0127352791295009,0.031690407186496,0.0620999314891816,0.0605796052270021,0.0684181919580145
K18unK36un,0.2871002927700414,0.3985044766195347,0.4004168294369803,0.3044088623711034,0.3955940185845796,0.3756814828447687,0.3957745245941013,0.4062950237268401,0.40248586756922,0.4288232254257146,0.4325465844748321,0.4643874662613855,0.2996634598382533,0.3776483799571263,0.3601751060935937
K18unR26me1,0.0066793758788886,0.011007610895716,0.0110258807377179,0.0047777068563567,0.0,0.03436867694549,0.0304992667514924,0.0244718137208916,0.0554721662973481,0.0332623191060331,0.0429005473472587,0.038460251637538,0.0448382023832326,0.0317131305905915,0.0771290810453374
K18unR26me2,0.007389884316579,0.0398816668649098,0.0009416799545651,0.000678706620837,0.0297683661539155,0.0068215067170493,0.0194569887596265,0.1055512078008484,0.0740148186844068,0.114814377555034,0.0747847691247579,0.0542498755651307,0.0748867393705831,0.0838750295368741,0.0978239261897823
K18unR26un,0.7876323090796384,0.7549523211106698,0.8025898260221523,0.8223865323634902,0.8422612915120783,0.7822349929155055,0.7879042127738908,0.6746632338052975,0.7727350853499304,0.7195981615007624,0.7134475970395919,0.7858848083255717,0.7176032642237822,0.6966456950927875,0.7387015834054202
K23acK27ac,0.0,0.0071593293027887,0.0,0.0039122227949032,0.0036753603702642,0.0084235544494498,0.0035805360344303,0.0070191251740608,0.0021614944889162,0.0034629355127656,0.0086891713503797,0.0004213530629524,0.0025475474865479,0.010631083520449,0.0013485692978435
K23acK27me1,0.0133877447973002,0.0131280455197395,0.0107671661267329,0.0086314934344588,0.0181287337321607,0.0125418819602533,0.0112801237847924,0.0136290025132914,0.0070403458547408,0.0138639853249137,0.0195370461382023,0.0082033832515463,0.0316675021563217,0.0067747428091575,0.0068180372348005
K23acK27me2,0.1745225872481685,0.1081485908854419,0.1076121878288682,0.1006139216094532,0.2046034382663394,0.1357778746817683,0.1266295375714601,0.07947733914978,0.0557812825161851,0.0521892544542599,0.0676473894895641,0.0716171288505028,0.0892595057510914,0.0529953819079581,0.0324537049290849
K23acK27me3,0.0508271845420086,0.0804761859260865,0.0263173572766316,0.0517220593305092,0.0935911323225658,0.0851867142785817,0.0376769060100675,0.0211271976345056,0.0360583593259392,0.0246804643180631,0.0356399630768327,0.0196160482151735,0.0174369721455268,0.0051667962155706,0.0082504691150267
K23acK27un,0.0680560894808711,0.0660529141602064,0.0460873795714404,0.0134791052978299,0.0502941324311556,0.0828005916670302,0.0146713126971758,0.0335196338055846,0.0064162791932414,0.0129261116803583,0.0130585135125192,0.0179484389963066,0.012118103139449,0.0065389847488216,0.0062783517984246
K23acK36me1,0.0539649950210713,0.0225496550072138,0.0403537071948426,0.0336311350347645,0.0379267951555921,0.0388404461047079,0.036940185501128,0.0127780550267202,0.0152787337049086,0.0098373085915554,0.0261943632679333,0.019809469836641,0.0292479654045339,0.0122182492730656,0.0088023438802369
K23acK36me2,0.1411890630141632,0.108771492238362,0.0833213596225853,0.071909724237035,0.2273272837711261,0.1372835711073559,0.0951754976622483,0.1034772831703959,0.050858857554007,0.065766138246319,0.0721938494263791,0.0630775489152573,0.1040202803209299,0.054624617254131,0.0342136466617713
K23acK36me3,0.0531698937232095,0.0558377273606411,0.0219528108672504,0.0095350702634066,0.0314183165211064,0.0698383932507658,0.0155495377836083,0.0124407082487345,0.001598040286658,0.0047321872916436,0.0022808413658761,0.0017734627201638,0.0045563190290443,0.0025512545583797,0.0012419184749824
K23acK36un,0.0584696543099044,0.087806191188046,0.0451562131189949,0.0632828729319481,0.073620401674661,0.0787682065742537,0.0461731951509414,0.026076251831372,0.0397221298334493,0.0267871171608427,0.0439030295073095,0.0331458709044194,0.0152050659244289,0.0127128681163805,0.0108912233581896
K23acR26me1,0.0044785297593863,0.0,0.0083241168400534,0.0003254951889107,0.0,0.0044762827481602,0.0062829563368159,0.0020905054806554,0.0013153611573731,0.0042235408033821,0.0058093741171194,0.0013434712397481,0.007235413679266,0.0015665010057302,0.0001985699711588
K23acR26me2,0.0030881763044061,0.0,0.0,0.000678706620837,0.0113063808185211,0.0,0.0,0.0107774512201019,0.0,0.0028944330190083,5.235752536200973e-05,0.0032400642961357,0.007262786038658,0.0041682564904899,0.0018085829591787
K23acR26un,0.299226900004556,0.274965065794263,0.1824599739636198,0.1773546006574065,0.3589864163039646,0.3202543342889232,0.1875554597611102,0.1419043415764653,0.1061424002216498,0.1000047774679703,0.1387103519250166,0.1132228168405979,0.138531430961013,0.0763722317057368,0.0531419794448427
K23me1K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me1K27me1,0.0095723562464249,0.0047568510087837,0.0105813245157346,0.0109860087586058,0.0034888776078328,0.002607288469733,0.0049533710157617,0.006484481490447,0.0056497500620953,0.0037703453331992,0.0053957363329245,0.0012303825157026,0.0161144476307822,0.0102688119324748,0.0128181240692574
K23me1K27me2,0.0,0.0,0.0,0.0,0.0,0.0007267799337994,0.0,0.0093877021608752,0.0,0.0170068790680339,0.001043550371795,0.0027717042102372,0.0139006031709177,0.0027226819846229,0.0034401884725631
K23me1K27me3,0.0,0.0,0.0,0.0024171840706695,0.0,0.0,0.0014296445856647,0.0212028002267164,0.0010389312385458,0.010127713864973,0.002809972384072,0.0004054794227414,0.0010643452241925,0.0040866133261756,0.0002555115501436
K23me1K27un,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009613637789752,0.004046993346119,0.0116999182131691,0.0
K23me1K36me1,0.0,0.0,0.0009529149715362,0.0,0.0,0.0,0.0014296445856647,0.0,0.0,0.0,0.0015256351755633,0.0001222971893615,0.0,0.0,0.0051752175388885
K23me1K36me2,0.0095723562464249,0.0047568510087837,0.0038667011619481,0.0109860087586058,0.0034888776078328,0.0033340684035324,0.0049533710157617,0.0158721836513222,0.0045252339334568,0.0196235711524496,0.0038701011573612,0.0031853397022585,0.0337757132847245,0.0191848230436651,0.0074448705679017
K23me1K36me3,0.0,0.0,0.0057617083822503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009665993403214,0.0
K23me1K36un,0.0,0.0,0.0,0.0024171840706695,0.0,0.0,0.0,0.0212028002267164,0.0021634473671843,0.0112813671137563,0.003853522755867,0.0020612930360365,0.0013506760872869,0.0086266030724558,0.0038937359851738
K23me1R26me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033072710309403,0.0,0.0004025853336422,0.0006529007008722,0.0016230388244591,0.0
K23me1R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004141616900392,0.0,0.0,0.0009217454375922
K23me1R26un,0.0095723562464249,0.0047568510087837,0.0105813245157346,0.0134031928292752,0.0034888776078328,0.0033340684035324,0.0063830156014264,0.0370749838780386,0.0066886813006411,0.0275976672352658,0.0092492590887915,0.0045521829039752,0.0344734886711391,0.0271549866319832,0.0155920786543719
K23me2K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K27me1,0.0,0.0,0.0,0.0,0.0,0.0009526436090436,0.0,0.0078677908922554,0.000843326069033,0.0031616149396443,0.0009696364798789,0.0004072334161349,0.0106726028056866,0.0011925764741114,0.0011048059389196
K23me2K27me2,0.0,0.0129713728969869,0.0117964585989623,0.013030457147343,0.0068031674442537,0.0135189357952104,0.0175244233456083,0.0339152924420829,0.0210168515086285,0.0770280068128309,0.0475310548905757,0.0026627373706661,0.0129064470697487,0.0357458182149203,0.033345278875591
K23me2K27me3,0.0,0.0019126910096273,0.0,0.0,0.0,0.0,0.0,0.0112558619897243,0.0008178165966579,0.0091022587058826,0.0114714093576898,0.0004142055398741,0.0008165754221387,0.0053004205058313,0.0031423044936133
K23me2K27un,0.002988430703414,0.0,0.0023725469783473,0.0059222648130006,0.0,0.0023475268203902,0.0015438105662692,0.0,0.0012788911557193,0.0001979977064914,0.0,0.0013743853733085,0.0003988572339651,0.0,0.000841075298476
K23me2K36me1,0.0,0.0,0.0020697168878796,0.0,0.0,0.0004605703002531,0.0015438105662692,0.0,0.0008486232513347,0.0,0.0,0.0,0.0010170929395496,0.0,0.0011048059389196
K23me2K36me2,0.0,0.0129713728969869,0.0097267417110827,0.009489468168987,0.0068031674442537,0.0106039863649083,0.0110609229149436,0.0215520122002602,0.0019611535896037,0.0103408699105186,0.0075589510512026,0.0007708800964414,0.0151698814537078,0.0159809020588659,0.0030799996099414
K23me2K36me3,0.0,0.0,0.0,0.0030767760411511,0.0,0.0,0.0,0.0,0.0006036102616429,0.0001979977064914,0.0,0.0004265711932982,0.0003988572339651,0.0,0.000841075298476
K23me2K36un,0.002988430703414,0.0019126910096273,0.0023725469783473,0.0063864777502055,0.0,0.0057545495594828,0.0064635004306647,0.0314869331238025,0.0205434982274573,0.0789510105478391,0.0524131496769419,0.003661110410244,0.0082086509043166,0.0262579131359973,0.0334075837592629
K23me2R26me1,0.0,0.0,0.0,0.0,0.0,0.0007200556074157,0.0066111835310541,0.0,0.0009631107397929,0.0116396934063977,0.0010447726400017,0.0013764024657112,0.0050152955545489,0.0035140953527436,0.0016261493376202
K23me2R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164839246724737e-05,0.0,0.0,0.0
K23me2R26un,0.002988430703414,0.0148840639066142,0.0141690055773096,0.0189527219603436,0.0068031674442537,0.0160990506172285,0.0124570503808234,0.0530389453240627,0.0229937745902458,0.0778501847584515,0.0589273280881428,0.0034005108418052,0.0197791869769902,0.0387247198421196,0.0368073152689797
K23me3K27ac,0.0019903781288918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001387764119157,0.0,0.0,0.0,0.0,0.0,0.0006454772017758
K23me3K27me1,0.0115215714179694,0.0,0.0,0.0,0.003499621470689,0.0078644221049425,0.0049575811596823,0.0003370425422023,0.0027505802184416,0.001719694131925,0.0015820817436531,0.0008370056473763,0.0002264313496231,0.0014709991101823,0.0019787924252492
K23me3K27me2,0.0405710459519392,0.0128754912288042,0.0606368296225135,0.0207601486846729,0.0211491021775891,0.0255378862365566,0.0329431732817046,0.0193338291024443,0.0021562705395496,0.0488410105624146,0.0048877394431749,0.0012044672633137,0.0174673414785746,0.0144760179880235,0.0045473974505958
K23me3K27me3,0.0641044455755306,0.0399759010817493,0.0561114884748308,0.0481192208049315,0.0199175868977056,0.047711398543824,0.0655671411061443,0.0331348769513301,0.0235422648627764,0.0264297949462159,0.0297540749699757,0.0024963710972932,0.0118507331296855,0.0237476543009002,0.0071854468236464
K23me3K27un,0.0007343710216598,0.0024869925479185,0.0015575444169696,0.0,0.0,0.0,0.0,0.0049582319763368,0.0,0.0,0.0002716546646966,0.0003547013139997,0.0,0.0,5.6430788062166034e-05
K23me3K36me1,0.0175819518686906,0.0139430396992939,0.0,0.0024872256109008,0.0,0.0153129492287565,0.0114873503492038,0.0,0.0113172957274074,0.0,0.0025660520961377,0.0002368329579568,0.0,0.0,0.0027031519979121
K23me3K36me2,0.0136493980305254,0.0059477935848903,0.0255806906134009,0.0103148114646941,0.015476150734861,0.0220985314623862,0.0235482097839258,0.019007434812666,0.0015420903242814,0.0447135373522687,0.0036298254509885,0.0007621978291436,0.0151403712531084,0.005962867858797,0.0038411245201467
