PTM Combination,Percentage_Abundance_kidney_3mo_1,Percentage_Abundance_kidney_3mo_2,Percentage_Abundance_kidney_3mo_3,Percentage_Abundance_kidney_3mo_4,Percentage_Abundance_kidney_5mo_1,Percentage_Abundance_kidney_5mo_2,Percentage_Abundance_kidney_5mo_3,Percentage_Abundance_kidney_5mo_4,Percentage_Abundance_kidney_10mo_1,Percentage_Abundance_kidney_10mo_2,Percentage_Abundance_kidney_10mo_3,Percentage_Abundance_kidney_10mo_4,Percentage_Abundance_kidney_18mo_1,Percentage_Abundance_kidney_18mo_2,Percentage_Abundance_kidney_24mo_1,Percentage_Abundance_kidney_24mo_2
K14unR17me2,0.0889767751853888,0.0572984558463182,0.0877606819862876,0.0873147486729728,0.0518701027651405,0.0736272960874648,0.031317745900402,0.0456581859646328,0.0066873092505928,0.0048519531518397,0.0401932059325181,0.0203209920819989,0.0165859668899345,0.0,0.0,0.0
K14unR17un,0.485186253371855,0.5757038480816729,0.5676776525480864,0.547341258418244,0.5169783602121253,0.5675471572188427,0.661122952521028,0.6086691620789694,0.5690157137893296,0.5620142073625717,0.6708552323766289,0.7119365297567666,0.5874859157698794,0.8865904012435637,0.8924845859023494,0.5042432022331629
K14unR26me1,0.0848872266666537,0.0789663823534067,0.0926986087593963,0.0824552105079197,0.0523718173897309,0.0919298160747479,0.0727137617909799,0.0567913005501097,0.1106433660134847,0.0456813672501147,0.0406854528775648,0.0605843201489657,0.0406965959287458,0.0,0.0,0.0
K14unR26me2,0.0545534115817283,0.0334249344212145,0.0273588847349257,0.0158697370302949,0.0588866029307951,0.0158359013004722,0.004838405966238,0.0052811096093594,0.0,0.0150499757253894,0.0018941065514849,0.0101227867132696,0.0436263255167711,0.0,0.0,0.0396069555864294
K14unR26un,0.4592816166504722,0.5571014346429419,0.5511320960710393,0.5570735240859506,0.479631801346156,0.5676022738568747,0.6256898621385775,0.6097763677170064,0.4948445439541816,0.5828242074276057,0.6830537642365385,0.6775934149027749,0.5728113670026596,0.8865904012435637,0.8924845859023494,0.558342029950509
K18acK23ac,0.0136427815275865,0.0185966357854856,0.0240020060226741,0.0356266567150004,0.0255303112036407,0.0068325288816871,0.0127293779643736,0.0053927011200858,0.0,0.0041433663865779,0.0,0.0032845933550618,0.0,0.0,0.0,0.1014911230480629
K18acK23me1,0.0053631697471302,0.0037002641291295,0.0003716762005463,0.0036472552659129,0.0002462157070206,0.0007856787270511,0.0003799614447086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK23me2,0.0008883333343471,0.0,0.000536039846514,0.0004286946372614,0.0,0.0,0.0011622267154971,0.0014346265286526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK23un,0.0242299620408803,0.0335472173224238,0.0335603263257145,0.0283559067501638,0.0381993192676304,0.0147838767076415,0.0147386182188608,0.0108326264070874,0.0,0.0118053495755972,0.0137437519319111,0.007026538342698,0.0010581588916123,0.0,0.0591501416430594,0.0241467178006414
K18acK27ac,0.0002025191450047,0.004580178124081,0.002171246220089,0.008074295127055,0.0,0.0002991555404359,0.0033519915319789,0.0,0.0,0.0,0.0,0.0020158358002778,0.0,0.0,0.0,0.0272871036103232
K18acK27me1,0.0037955518955182,0.0026204562428784,0.0021525741168102,0.0049174000031679,0.0033212050917862,0.0001568537449007,0.0004649611668971,0.0003536871790753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK27me2,0.0272411339746315,0.0395011696842846,0.0425473816137205,0.033570997183409,0.0350154120797653,0.0196145996652974,0.0197994847626011,0.011096346377659,0.0,0.0068087666829628,0.0126167364579437,0.0020267755384026,0.0,0.0,0.026711103704938,0.0651397967872668
K18acK27me3,0.0068382301177345,0.0040681134319232,0.0081761854213555,0.0159685500327224,0.0210658982352613,0.0022083893741554,0.0047652000142369,0.0062099204990915,0.0,0.0091399492792123,0.0011270154739674,0.0062685203590793,0.0010581588916123,0.0,0.0324390379381214,0.0332109404511143
K18acK27un,0.0060468115170551,0.0050741997538718,0.0034226610234737,0.0055272710219842,0.004573330771479,0.0001230859915903,0.0006285468677261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK36me1,0.0011115835675065,0.0025775757270392,0.0036182574474588,0.007306349650097,0.0015487203562316,0.0003773564509395,0.001286108289599,0.0009728178384637,0.0,0.0049965828926344,0.0011270154739674,0.0022888251180017,0.0,0.0,0.0201255346331167,0.0416445249726296
K18acK36me2,0.0335960690480287,0.0438569230988209,0.0418321602103306,0.0550208943148081,0.0554275850679472,0.0216066982641,0.0227833556071912,0.0106998701967361,0.0,0.0109521330695406,0.0126167364579437,0.008022306579758,0.0,0.0,0.026711103704938,0.0631726539941482
K18acK36me3,0.0032853064365794,0.0048478868168702,0.0001580679532503,0.0008577350624,0.0053075313126979,3.7907376173440726e-05,0.0006941643978734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acK36un,0.0061312875978295,0.0045617315943088,0.0128615627844092,0.0048735343410335,0.0016920094414151,0.0003801222251667,0.0042465560487765,0.0059872660206261,0.0,0.0,0.0,0.0,0.0010581588916123,0.0,0.0123135033050047,0.0208206618819265
K18acR26me1,0.0015813475423299,0.001483420539854,0.0014217056137155,0.0044539619172942,0.0044572204304585,0.0005085047647871,0.0,0.0,0.0,0.0,0.0,0.0,0.0010581588916123,0.0,0.0,0.0
K18acR26me2,0.0052460328921427,0.0038159624422842,0.0102990162289136,0.0064234050048412,0.0002504126543109,0.000215133850186,0.0013020839145543,0.0012778560825703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18acR26un,0.0372968662154716,0.0505447342549008,0.0467493265528198,0.0571811464462032,0.0592682130935224,0.0216784457014067,0.0277081004288858,0.0163820979732556,0.0,0.0159487159621751,0.0137437519319111,0.0103111316977597,0.0,0.0,0.0591501416430594,0.1256378408487043
K18me1K23ac,0.0001124692566962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K23me1,0.0035597388712134,0.0005964539346576,0.0,0.0003244972236032,0.0030419598776517,0.0,0.0012243437042939,0.0025304340222661,0.0,0.0,0.0043564009167475,0.0014606819005964,0.0086043176783631,0.0,0.0,0.0
K18me1K23me2,0.0008486587488723,0.0006352997764435,0.0014758792817812,0.0,0.0009307861763789,0.0003679564339582,0.0,0.0009988083653647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K23me3,0.0004812219355221,0.0009668854288456,0.0007641896084524,0.0015178770521234,0.0013247687524948,0.0010091098999189,0.0009572453511812,0.0029938972818068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K23un,0.0733668120131113,0.046785967351998,0.0201559519862828,0.0144031683127098,0.0718901342172817,0.0877004953573944,0.0290115939574076,0.0319015448507213,0.0905956206603014,0.0306272915613987,0.0248408762852162,0.0164800853158413,0.0353003106526326,0.0,0.0551730267177692,0.0
K18me1K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K27me1,0.0030761210674195,0.0002873494860809,0.0,0.0003244972236032,0.0030419598776517,0.0,0.0012243437042939,0.0,0.0,0.0,0.0010906786513131,0.0,0.0,0.0,0.0,0.0
K18me1K27me2,0.0707631487205926,0.047366266451746,0.0216919628111891,0.0131621850197641,0.0682626455855091,0.0762275396310586,0.0271342230895001,0.0336529065095925,0.0905956206603014,0.0053166627881956,0.0248408762852162,0.0104371655471245,0.0343062222280478,0.0,0.0228028661889685,0.0
K18me1K27me3,0.0045296310374032,0.0010218861055411,0.0007040580653274,0.0024211902499542,0.0058830435606463,0.0123277245782009,0.0028346162190887,0.0047717780105663,0.0,0.0253106287732031,0.0,0.0060429197687166,0.0,0.0,0.0323701605288007,0.0
K18me1K27un,0.0,0.0003091044485767,0.0,0.000337670095115,0.0,0.000522297482012,0.0,0.0,0.0,0.0,0.0032657222654344,0.0014606819005964,0.0095984061029479,0.0,0.0,0.0
K18me1K36me1,0.0002358626796058,0.0,0.0,0.0,0.0028191004163323,0.0,0.0008533333082735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1K36me2,0.0658643429343053,0.042255318886596,0.0175173811023877,0.0112115462062999,0.0566719565364759,0.0777161588587683,0.022425689556722,0.0300205752592932,0.0693987927079038,0.0101959019028636,0.0239242435086339,0.0104479036310904,0.0270774796502864,0.0,0.0551730267177692,0.0
K18me1K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004359258781824,0.0095984061029479,0.0,0.0,0.0
K18me1K36un,0.0122686952115042,0.0067292876053487,0.0048786397741287,0.0050339963821366,0.0176965920709989,0.0113614028325032,0.0079141601478871,0.0084041092608657,0.0211968279523976,0.0204313896585352,0.0052730336933298,0.0070569377071647,0.0072287425777614,0.0,0.0,0.0
K18me1R26me1,0.0004537873817363,0.0,0.0,0.0,0.0037458144616974,0.0010024937341204,0.0008533333082735,0.0,0.0,0.0,0.0,0.0,0.0072287425777614,0.0,0.0,0.0
K18me1R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me1R26un,0.0779151134436789,0.0489846064919447,0.0223960208765164,0.0162455425884364,0.0734418345621098,0.0880750679571511,0.0303398497046092,0.0384246845201589,0.0905956206603014,0.0306272915613987,0.0291972772019637,0.0179407672164376,0.0366758857532343,0.0,0.0551730267177692,0.0
K18me2K23ac,0.0004926302409199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K23me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K23me2,0.0008235207527564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K23un,0.0041299555198984,0.0006692878706691,0.0010687168717961,0.001095818248886,0.0106932132163897,0.0014778634390478,0.0008647746749693,0.0016460437236036,0.0,0.0,0.0,0.0015805652981121,0.0334707894771336,0.0,0.0,0.0
K18me2K27ac,0.0003634643892726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K27me1,0.0014413816627218,0.0,0.0004808220147782,0.000654000138381,0.0,9.799517703205636e-05,0.0,0.0007479113072694,0.0,0.0,0.0,0.0010371577531915,0.0,0.0,0.0,0.0
K18me2K27me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K27me3,0.00242450696662,0.0006692878706691,0.0005878948570179,0.0003748669910464,0.0106932132163897,0.0013798682620158,0.0008647746749693,0.0008981324163342,0.0,0.0,0.0,0.0005434075449206,0.0334707894771336,0.0,0.0,0.0
K18me2K27un,0.0012167534949603,0.0,0.0,6.695111945861343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K36me1,0.0,0.0,0.0004808220147782,0.000654000138381,0.0,0.0,0.0,0.0007479113072694,0.0,0.0,0.0,0.0010371577531915,0.0,0.0,0.0,0.0
K18me2K36me2,0.0009752797663449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K36me3,0.0012167534949603,0.0,0.0,6.695111945861343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2K36un,0.0032540732522695,0.0006692878706691,0.0005878948570179,0.0003748669910464,0.0106932132163897,0.0014778634390478,0.0008647746749693,0.0008981324163342,0.0,0.0,0.0,0.0005434075449206,0.0334707894771336,0.0,0.0,0.0
K18me2R26me1,0.0004661018963769,0.0,0.0,0.0,0.0,9.799517703205636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K18me2R26un,0.0049800046171977,0.0006692878706691,0.0010687168717961,0.001095818248886,0.0106932132163897,0.0013798682620158,0.0008647746749693,0.0016460437236036,0.0,0.0,0.0,0.0015805652981121,0.0334707894771336,0.0,0.0,0.0
K18unK23ac,0.0133803284343118,0.0056017575943941,0.0054571218027667,0.0025784414036259,0.0113844925605986,0.0027610199878884,0.0013563540522699,0.0005460998066106,0.0126815308481043,0.0073134863062636,0.00269311928487,0.0041540756750585,0.0081883315201005,0.0696687068881763,0.0521424207076598,0.0176002458528339
K18unK23me1,0.0152719595385764,0.0087824686763236,0.0089009271405623,0.0072799051105371,0.0062654650291705,0.006074688666466,0.0079853926403348,0.0043576760700207,0.0249452975636796,0.0,0.0200052531654425,0.0135840795251407,0.0104352020552882,0.2251335859321869,0.0290529356218408,0.012142184889014
K18unK23me2,0.0348611371508327,0.0192296115896751,0.0202195077720325,0.0127439463492652,0.0480201447229115,0.0234159303787016,0.0071310491087184,0.0037060515069735,0.0,0.015707100882001,0.00315715331415,0.0067038916883246,0.0582100640966823,0.0,0.0,0.0074300055701032
K18unK23me3,0.001874723474284,0.0028700250411237,0.0104371836510379,0.0019104121570849,0.0007412058547258,0.0016908461315014,0.0024982118459493,0.0018503830385499,0.0,0.0063048953279362,0.0021325255579655,0.0024071961093249,0.0009874821407505,0.0,0.0,0.0
K18unK23un,0.806672597413051,0.8580181254988234,0.8730504734898318,0.890087420773818,0.7817319834140973,0.8531000053887368,0.91996085032143,0.9318091072782524,0.8717775509279133,0.9240985099602232,0.9290709195436936,0.943318292789838,0.8437453434874338,0.7051977071796366,0.8044814753096705,0.8371897228393438
K18unK27ac,0.00679907691292,0.0066849707455465,0.0162886615034817,0.0305479384340819,0.0034445547768317,0.0106148968685269,0.0502647431231098,0.0943562064907143,0.0565646469183959,0.1086809795915134,0.0831733975957914,0.0707225838189373,0.0221029479230838,0.272760614009521,0.1005787924234849,0.0152617628416489
K18unK27me1,0.1845002045612185,0.1989386580099552,0.1641301832553298,0.141952954604275,0.1025789304976938,0.184474104028794,0.1332353260067074,0.1147366632230937,0.1540615460602681,0.2254346455949283,0.107149784224176,0.0832753031479572,0.1224010171579868,0.1476537452637715,0.3402366272287953,0.0
K18unK27me2,0.4196789072238717,0.3612313237762322,0.4530326582149787,0.4924889933248756,0.3814612257067525,0.3868417911522642,0.3461160025368336,0.3830168567295743,0.3563484886650256,0.4207389434592429,0.3412294323318499,0.293715685078917,0.4634813542881845,0.5600505197707178,0.2781403099483419,0.4920706058607729
K18unK27me3,0.2466292398939063,0.3108379382144207,0.2646859854348372,0.2285979944895891,0.3348379311358949,0.2901665753509237,0.3886590213120698,0.3388859072170357,0.3424296976960074,0.1824186786411982,0.4180917022194285,0.4968089993814755,0.2993556776028618,0.0,0.1667211020385491,0.3274228348624437
K18unK27un,0.0144533174191399,0.0168090976541851,0.0199277254476039,0.0210122449415094,0.0258206494643308,0.0149451231527853,0.0206567649899815,0.0112736840399892,0.0,0.0161507451895411,0.0074146544948757,0.0256449643603998,0.0142254263281379,0.0195351209559895,0.0,0.0396069555864294
K18unK36me1,0.0702238797382369,0.0710742048536991,0.1187066221013507,0.1085340052902901,0.0351567197065622,0.086706859331583,0.143280587536498,0.1599152768571358,0.1003648267882076,0.1469414132205999,0.1778842882801911,0.1448812536798728,0.0548510309210778,0.272760614009521,0.1005787924234849,0.1837942006901805
K18unK36me2,0.1876678155206737,0.1880359358411926,0.1939039421631586,0.2158212476902588,0.2744525811654872,0.1990525361345223,0.2034197234830748,0.2288147848640445,0.3651270850823668,0.4113558239413535,0.2542456574958199,0.2147965654868595,0.3812963521254134,0.5600505197707178,0.0879497861467533,0.4770953512046147
K18unK36me3,0.0641247936030857,0.0942805364386419,0.0238055804098922,0.0291646057983618,0.0714448833556788,0.0765928387525241,0.0245380195793028,0.0072955248150357,0.0948016267827813,0.1955044891770863,0.0161263966883422,0.0156239625838771,0.1563827974466186,0.1476537452637715,0.3402366272287953,0.0
K18unK36un,0.5500442571490597,0.5411113112668059,0.5816490691818296,0.5610802670154207,0.4670891073537754,0.5246902563346648,0.5676935273698266,0.5462437311641913,0.3491108406863413,0.1996222661373843,0.5088026284017684,0.5948657540370772,0.329036242807145,0.0195351209559895,0.3569116258401377,0.2134726072564996
K18unR26me1,0.1177068357734207,0.0942586362278799,0.120397599099193,0.1015908481738618,0.0723847655181924,0.1120023050287787,0.0844544835062826,0.0706723331070936,0.240576643994355,0.0494653506444149,0.0531514555414113,0.0728892065165948,0.0562091989880844,0.0867774215486251,0.0,0.0395877483337708
K18unR26me2,0.0612164702114678,0.0368955287645304,0.0330338067950177,0.0260859245990759,0.0659339639207627,0.0157624003984591,0.0144634380790062,0.0147236449795136,0.0,0.0237971767935288,0.0053570543172802,0.0223114698717847,0.0526917198621066,0.0,0.0,0.0396069555864294
K18unR26un,0.6931374400261677,0.7633478234079295,0.7646338079620203,0.7869233530213934,0.7098245621425481,0.7592777851260564,0.8400139363834136,0.8568733396138001,0.668827735345342,0.8801614650384805,0.8985504610074301,0.8749668593993077,0.8126655044500641,0.9132225784513748,0.8856768316391712,0.7951674552310946
K23acK27ac,0.0022601355065851,0.0067152953557316,0.0030786858708836,0.0086924650549239,0.0010276904128851,0.0011984840881844,0.003624258469636,0.0004173651189893,0.0126815308481043,0.0073134863062636,0.0,0.002955040045743,0.0048657901980574,0.0501335859321869,0.0521424207076598,0.0353157352216196
K23acK27me1,0.0015809627137473,0.000490342007054,0.0006241795445573,0.0013329793343662,0.0028181642942602,0.0003417448481442,8.499972218858074e-05,0.0003536871790753,0.0,0.0,0.0,0.001624828386009,0.0,0.0,0.0,0.0
K23acK27me2,0.0155483037022974,0.0110161933418385,0.0219347769305546,0.0148951585975856,0.0136626860415848,0.0056538029061197,0.0075462978897253,0.0016778482233659,0.0,0.0,0.0,0.0015900430435843,0.002789634426079,0.0,0.0,0.0705178275316759
K23acK27me3,0.0066602158637585,0.002981043132376,0.0035741875984371,0.0120100033468968,0.0164786972550792,0.0023616096509538,0.002163123112512,0.003489900405266,0.0,0.0041433663865779,0.0,0.001268757554784,0.0,0.0,0.0,0.0132578061476013
K23acK27un,0.001578591673126,0.0029955195428796,0.000247297881008,0.0012744917848538,0.00292756576043,3.7907376173440726e-05,0.0006670528225816,0.0,0.0,0.0,0.00269311928487,0.0,0.0005329068959641,0.0195351209559895,0.0,0.0
K23acK36me1,0.003468671049235,0.004452650146602,0.0031372511685033,0.0055833380563564,0.0025024259213446,0.0011381974408125,0.0009393197602387,0.0004173651189893,0.0064594659340327,0.0047565229709634,0.0,0.0009392042454653,0.0048657901980574,0.0501335859321869,0.0521424207076598,0.0463471006652111
K23acK36me2,0.020842613960808,0.0137831889463352,0.021360256581724,0.03093219109608,0.0315548652175335,0.0081740920745034,0.0121358600037184,0.0055214358077072,0.0,0.0041433663865779,0.0,0.006499464784655,0.002789634426079,0.0,0.0,0.0631726539941482
K23acK36me3,0.0016642594811239,0.0038601179151243,0.0,0.0003010165801335,0.0025485455354347,0.0001620418311962,0.0006941643978734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23acK36un,0.0016526649683475,0.0021024363718182,0.0049616200752134,0.0013885523860563,0.0003089670899264,0.0001192175230633,0.000316387854813,0.0,0.0062220649140716,0.0025569633353003,0.00269311928487,0.0,0.0005329068959641,0.0195351209559895,0.0,0.0095716142415375
K23acR26me1,0.0001638873208503,0.0014189303097851,0.0009460276405478,0.0041885944206895,0.0015370968405021,0.0005085047647871,0.0,0.0,0.0062220649140716,0.0025569633353003,0.0,0.0,0.0,0.0,0.0,0.0
K23acR26me2,0.0019999169018535,0.0007675402532166,0.0037415301819347,0.0010919651839688,0.0003590340187541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23acR26un,0.0254644052368105,0.0220119228168781,0.0247715700029583,0.0329245385139681,0.0350186729049831,0.0090850441047885,0.0140857320166435,0.0059388009266965,0.0064594659340327,0.0088998893575413,0.00269311928487,0.0074386690301203,0.0081883315201005,0.0696687068881763,0.0521424207076598,0.1190913689008968
K23me1K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002790263595968,0.0774798406684154,0.0290529356218408,0.0
K23me1K27me1,0.0190468300012409,0.0106541701083777,0.0089009271405623,0.0093805499983416,0.0067024624145034,0.0050446637287634,0.0076132545531408,0.0043576760700207,0.0181232555264336,0.0,0.0134676715527402,0.0135840795251407,0.0076449384593202,0.1476537452637715,0.0,0.0
K23me1K27me2,0.001301229575735,0.0012463753698705,0.0003716762005463,0.0010900715836889,0.0028511781993395,0.0007856787270511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me1K27me3,0.0023956696505818,0.0008695368132858,0.0,0.0007810360180227,0.0,0.0,0.0019764432361964,0.0025304340222661,0.006822042037246,0.0,0.0076282602640154,0.0,0.0,0.0,0.0,0.012142184889014
K23me1K27un,0.0014511389293624,0.0003091044485767,0.0,0.0,0.0,0.0010300249377025,0.0,0.0,0.0,0.0,0.0032657222654344,0.0014606819005964,0.0086043176783631,0.0,0.0,0.0
K23me1K36me1,0.0063257749979028,0.0065195006932699,0.0047084257405385,0.0025764160746311,0.006065696578965,0.0040317034372733,0.0045389569725906,0.001640942134769,0.0,0.0,0.0019785686921141,0.0092794186068611,0.0104352020552882,0.0774798406684154,0.0290529356218408,0.0
K23me1K36me2,0.0084126507455797,0.0039729435403524,0.0009173745610097,0.0046027824331984,0.0030740376606589,0.0009524024897824,0.0003710103960204,0.0025304340222661,0.0,0.0,0.0043564009167475,0.001024756022414,0.0,0.0,0.0,0.0
K23me1K36me3,0.0,0.0,0.0019147351302264,0.0,0.0,0.0008633011749713,0.0,0.0,0.0181232555264336,0.0,0.0103984242093131,0.004740586796462,0.0086043176783631,0.1476537452637715,0.0,0.0
K23me1K36un,0.0094564424134376,0.0025867425064883,0.001732067909334,0.0040724590922237,0.000413906374219,0.0010129602914901,0.0046797304207262,0.0027167339352518,0.006822042037246,0.0,0.0076282602640154,0.0,0.0,0.0,0.0,0.012142184889014
K23me1R26me1,0.0002358626796058,0.0,0.0,0.0,0.0024259291460124,0.0004021399572503,0.0008533333082735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me1R26me2,0.0,0.0,0.0,0.0,0.0013435380000422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me1R26un,0.0239590054773143,0.0130791867401108,0.0092726033411086,0.0112516576000532,0.0057841734677882,0.0064582274362667,0.0087363644810638,0.0068881100922869,0.0249452975636796,0.0,0.0243616540821901,0.0150447614257371,0.0190395197336512,0.2251335859321869,0.0290529356218408,0.012142184889014
K23me2K27ac,0.0,0.0,0.0,0.0,0.0,0.0004070930431215,0.0017344829988221,0.0028973347760258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K27me1,0.0023371136369133,0.0005237491082159,0.0014624587075495,0.0010117917947303,0.0073230021341241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K27me2,0.0280820340827275,0.0180604437424898,0.0192021852502973,0.0101367222213859,0.0283409553172549,0.0135636821956212,0.0022401820093552,0.003242151624965,0.0,0.0,0.00315715331415,0.0054920510199136,0.0128155614685873,0.0,0.0,0.0074300055701032
K23me2K27me3,0.0069076234008399,0.0012807185154129,0.0,0.0020241269704104,0.0110451639114643,0.003120426021785,0.0027467032947023,0.0,0.0,0.015707100882001,0.0,0.0012118406684109,0.045394502628095,0.0,0.0,0.0
K23me2K27un,9.48788663277684e-05,0.0,0.0015667829424808,0.0,0.0022418095364471,0.0066926855521322,0.0015719075213359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K36me1,0.0005441724433264,0.0003348133916448,0.0007175707716477,0.0,8.267518100895394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045507858069759,0.0,0.0,0.0
K23me2K36me2,0.0025080520105012,0.0009227945107903,0.0014758792817812,0.0,0.0154232040166498,0.0003679564339582,0.0,0.0009988083653647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me2K36un,0.0343694255329809,0.0186073034636835,0.0200379768468988,0.0131726409865266,0.0334450517016316,0.0234159303787016,0.0082932758242155,0.0051406780356261,0.0,0.015707100882001,0.00315715331415,0.0067038916883246,0.0536592782897064,0.0,0.0,0.0074300055701032
K23me2R26me1,0.0032236593804255,0.0002362543738691,0.0023116708783825,0.0010117917947303,0.0010327766761441,0.0042145337675635,0.0,0.0,0.0,0.0,0.0,0.0,0.0032730466241103,0.0,0.0,0.0
K23me2R26me2,0.0004795584829396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049917290375011,0.0,0.0,0.0
K23me2R26un,0.0337184321234434,0.0196286569922495,0.0199197560219451,0.0121608491917963,0.0479181542231463,0.0195693530450963,0.0082932758242155,0.0061394864009908,0.0,0.015707100882001,0.00315715331415,0.0067038916883246,0.0499452884350709,0.0,0.0,0.0074300055701032
K23me3K27ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K27me1,0.0,0.0,0.0,0.0,0.0,0.0,0.000158299648454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K27me2,0.0009726480353935,0.0034514215722142,0.0071643140481931,0.0017050635563057,0.0014749539369432,0.0018535025791928,0.0032971575486765,0.0048442803203567,0.0,0.0063048953279362,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K27me3,0.0013832973744125,0.0003854888977551,0.0040370592112971,0.0017232256529026,0.0,0.0005459240631558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K27un,0.0,0.0,0.0,0.0,0.0005910206702774,0.0003005293890717,0.0,0.0,0.0,0.0,0.0021325255579655,0.0024071961093249,0.0009874821407505,0.0,0.0,0.0
K23me3K36me1,7.923744652232708e-05,0.0003854888977551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K36me2,0.0009726480353935,0.0034514215722142,0.0071643140481931,0.0017050635563057,0.0013247687524948,0.0021634319852459,0.0032971575486765,0.0048442803203567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K23me3K36un,0.0013040599278902,0.0,0.0040370592112971,0.0017232256529026,0.0007412058547258,0.0005365240461743,0.000158299648454,0.0,0.0,0.0063048953279362,0.0021325255579655,0.0024071961093249,0.0009874821407505,0.0,0.0,0.0
K23me3R26me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
